wind_speed,wind_direction,turbulence_intensity,num_turbines,wind_direction_sin,wind_direction_cos,wind_speed_squared,wind_speed_cubed,wake_adjusted_wind,prediction_kw
8.626396,230.12764,0.1,147.0,-0.7674745,-0.6410795,74.41471,641.9308,7.7637568,320913.06
9.901687,337.9541,0.06,145.0,-0.37534922,0.92688346,98.043396,970.79504,9.307586,451753.72
13.859575,188.8581,0.08,51.0,-0.15398774,-0.98807275,192.08783,2662.2556,12.75081,173039.05
24.415707,153.61714,0.1,147.0,0.44436717,-0.89584476,596.1267,14554.855,21.974136,498759.5
8.956707,285.2821,0.06,145.0,-0.9646398,0.26357177,80.2226,718.53033,8.419305,355746.56
6.336138,219.77039,0.1,101.0,-0.6397125,-0.7686143,40.14664,254.37465,5.702524,75243.58
16.62149,358.40454,0.06,188.0,-0.027842414,0.99961233,276.27396,4592.085,15.624201,637870.0
12.636808,313.3005,0.06,145.0,-0.7277667,0.6858248,159.68892,2017.9584,11.8786,491974.16
16.14206,304.91312,0.06,77.0,-0.82002085,0.57233363,260.56607,4206.073,15.173535,261255.19
6.8971496,59.34091,0.1,51.0,0.8602166,0.5099288,47.57067,328.10205,6.2074347,52932.11
4.5914507,285.05975,0.1,188.0,-0.9656554,0.25982627,21.081419,96.7943,4.1323056,45786.56
22.791277,174.66661,0.06,145.0,0.092950836,-0.9956707,519.4423,11838.753,21.4238,491973.62
19.903206,35.069767,0.1,51.0,0.57457346,0.818453,396.1376,7884.408,17.912886,173039.89
11.670163,168.4218,0.08,101.0,0.20070522,-0.9796517,136.1927,1589.3911,10.73655,341883.16
10.363133,280.62393,0.06,101.0,-0.9828584,0.18436189,107.39453,1112.9438,9.741345,314054.22
12.320458,84.253944,0.1,77.0,0.9949754,0.10011957,151.7937,1870.168,11.088412,261255.1
6.365434,344.77878,0.1,147.0,-0.2625466,0.9649193,40.518753,257.91946,5.728891,128324.81
13.208465,311.3919,0.1,87.0,-0.7502045,0.6612059,174.46353,2304.3955,11.887618,295184.28
5.9228244,85.69003,0.08,188.0,0.99717206,0.075152196,35.07985,207.77179,5.4489985,108519.1
15.84675,137.63882,0.06,87.0,0.67380184,-0.7389121,251.11949,3979.428,14.895946,295184.94
15.304771,130.92874,0.1,101.0,0.75552493,-0.6551199,234.23602,3584.929,13.774294,342687.28
15.207319,141.4748,0.06,101.0,0.6228589,-0.7823342,231.26256,3516.8835,14.29488,342686.75
5.104951,76.64641,0.06,147.0,0.9729633,0.2309599,26.060524,133.03769,4.798654,44650.36
16.425661,31.32,0.1,188.0,0.51981735,0.85427743,269.80234,4431.6816,14.783095,637870.3
4.7563396,144.81087,0.08,101.0,0.5762773,-0.81725425,22.622766,107.601555,4.3758326,30559.19
16.283306,73.356155,0.06,188.0,0.95810366,0.28642163,265.14606,4317.4546,15.306308,637870.56
8.529313,306.2936,0.1,101.0,-0.80599433,0.5919233,72.74918,620.50055,7.6763816,186167.81
2.9224925,121.89657,0.06,101.0,0.8490033,-0.5283875,8.540962,24.9609,2.747143,1413.8401
6.2868314,242.85928,0.1,101.0,-0.8898888,-0.4561774,39.52425,248.48228,5.6581483,74074.66
17.707167,142.48482,0.08,147.0,0.60897166,-0.793192,313.54376,5551.9717,16.290594,498759.53
10.122745,314.68054,0.08,77.0,-0.7110383,0.70315325,102.469955,1037.2772,9.312925,257512.7
10.075845,230.62184,0.08,145.0,-0.7729755,-0.6344359,101.522644,1022.92645,9.269777,481937.94
4.684824,128.2547,0.1,51.0,0.78526616,-0.6191584,21.947577,102.820526,4.2163415,15897.251
6.98144,350.5079,0.06,145.0,-0.16491154,0.98630834,48.740505,340.27893,6.562554,168362.81
13.386704,254.43141,0.1,101.0,-0.9633098,-0.26839173,179.20386,2398.949,12.048034,342685.34
15.33373,103.77609,0.1,147.0,0.9712337,-0.23812822,235.12326,3605.3167,13.800357,498762.38
8.934053,13.312072,0.08,101.0,0.23025477,0.9731304,79.817314,713.0921,8.219329,213955.27
7.1498837,152.0657,0.08,188.0,0.46845874,-0.8834854,51.12084,365.50806,6.5778933,190099.64
12.564074,203.3685,0.08,101.0,-0.39664325,-0.9179728,157.85594,1983.3137,11.558948,342685.3
17.95145,249.1712,0.08,87.0,-0.9346471,-0.35557675,322.25458,5784.937,16.515335,295184.28
10.884997,288.79874,0.1,188.0,-0.94665635,0.32224482,118.48317,1289.689,9.796497,604222.9
16.650705,314.27106,0.08,147.0,-0.71604544,0.69805366,277.246,4616.3413,15.318649,498759.44
5.1493917,126.14909,0.08,77.0,0.80748475,-0.58988845,26.516233,136.54248,4.73744,35132.64
19.876326,232.28839,0.08,188.0,-0.7910996,-0.61168736,395.06833,7852.5063,18.286219,637872.0
5.8808856,216.77202,0.1,101.0,-0.59863245,-0.80102384,34.584816,203.38934,5.292797,59209.305
12.995703,66.09411,0.06,101.0,0.9142123,0.4052356,168.88829,2194.822,12.2159605,342685.47
8.907367,132.87987,0.06,87.0,0.73278207,-0.68046343,79.34118,706.721,8.372925,205583.19
6.3047204,209.44849,0.08,77.0,-0.49164084,-0.87079805,39.7495,250.60948,5.8003426,61940.246
4.7726994,224.26024,0.06,77.0,-0.6979185,-0.7161772,22.77866,108.71569,4.486337,23219.28
14.661828,135.92934,0.08,188.0,0.695545,-0.71848255,214.96921,3151.8416,13.488882,637870.25
15.174549,331.03003,0.08,101.0,-0.48435116,0.8748737,230.26694,3494.197,13.960586,342687.03
5.413224,50.902565,0.08,145.0,0.77607465,0.63064104,29.302996,158.62369,4.9801664,76930.58
9.534954,62.32973,0.08,101.0,0.8856347,0.46438256,90.91535,866.87366,8.772158,252238.34
5.1585255,250.94278,0.06,101.0,-0.945193,-0.32651228,26.610386,137.27036,4.849014,37885.047
11.09862,252.09714,0.1,188.0,-0.95157903,-0.30740416,123.179375,1367.1211,9.988758,628716.56
11.098536,358.17184,0.06,147.0,-0.03190192,0.999491,123.17749,1367.0897,10.432624,498759.94
15.946918,153.99278,0.08,51.0,0.43848437,-0.8987388,254.30418,4055.3677,14.6711645,173039.38
17.899704,270.32138,0.08,188.0,-0.99998426,0.0056091202,320.3994,5735.0547,16.467728,637869.3
13.690142,170.4843,0.06,77.0,0.16531788,-0.9862403,187.41998,2565.8062,12.868733,261255.02
3.6674082,227.63725,0.08,145.0,-0.7388936,-0.6738221,13.449883,49.326214,3.3740156,19091.012
14.484758,241.677,0.06,188.0,-0.880287,-0.4744416,209.80823,3039.0215,13.615673,637869.94
5.971478,217.43173,0.1,77.0,-0.60781574,-0.7940781,35.65855,212.93425,5.37433,51512.344
23.046967,51.900875,0.06,147.0,0.78694445,0.6170239,531.16266,12241.688,21.664148,498759.5
19.77074,326.3108,0.08,147.0,-0.55468774,0.8320586,390.88217,7728.0303,18.189081,498761.6
16.03123,113.673004,0.06,188.0,0.9158519,-0.4015163,257.00037,4120.032,15.069357,637871.4
7.7739015,58.26054,0.08,77.0,0.850449,0.5260575,60.433544,469.8044,7.1519895,103349.39
20.493801,226.08223,0.1,188.0,-0.720336,-0.6936253,419.99588,8607.3125,18.444422,637873.56
13.411773,35.876965,0.06,147.0,0.58604664,0.81027734,179.87564,2412.4514,12.607066,498759.66
14.978936,292.94138,0.1,87.0,-0.92090416,0.38978907,224.36853,3360.802,13.481043,295185.97
13.245467,59.268475,0.08,188.0,0.8595712,0.51101595,175.4424,2323.8167,12.18583,637869.8
7.9088993,137.59372,0.06,51.0,0.67438334,-0.73838145,62.55069,494.7071,7.4343653,80291.28
13.849422,158.25192,0.08,101.0,0.37052628,-0.928822,191.8065,2656.4092,12.741468,342685.2
19.842009,103.04795,0.08,77.0,0.9741815,-0.22576642,393.7053,7811.904,18.254648,261256.17
11.862546,331.99515,0.1,147.0,-0.46954635,0.8829078,140.72,1669.2975,10.676291,498759.25
15.828733,241.10931,0.06,51.0,-0.87554306,-0.48314005,250.5488,3965.87,14.879009,173039.42
13.026881,339.04214,0.06,87.0,-0.35768116,0.9338438,169.69963,2210.657,12.245269,295184.47
23.380297,233.13348,0.08,51.0,-0.8000354,-0.59995276,546.63824,12780.565,21.509872,173039.05
6.443931,328.39966,0.08,101.0,-0.523991,0.8517238,41.524246,267.5794,5.9284167,81246.59
11.556607,22.130268,0.08,101.0,0.37671366,0.92632973,133.55518,1543.4447,10.632079,342668.75
9.6383,9.151147,0.06,145.0,0.15903945,0.9872722,92.89683,895.3675,9.060002,435640.16
9.165129,8.238154,0.1,188.0,0.14328802,0.989681,83.99959,769.867,8.248616,407491.03
13.797123,107.91123,0.1,188.0,0.95153415,-0.30754316,190.3606,2626.4287,12.417411,637869.44
6.58928,186.92317,0.1,51.0,-0.120538324,-0.9927087,43.418613,286.0974,5.930352,46493.023
10.2357435,262.03506,0.06,188.0,-0.99035305,-0.13856703,104.77045,1072.4034,9.621599,532933.06
22.294966,64.08425,0.1,147.0,0.89943767,0.43704903,497.0655,11082.059,20.06547,498759.88
4.3422055,188.368,0.06,87.0,-0.14553043,-0.9893538,18.85475,81.87119,4.081673,22669.777
2.022748,140.38208,0.08,87.0,0.637665,-0.77031386,4.0915093,8.276093,1.8609282,0.0
16.829014,342.9231,0.06,188.0,-0.29365504,0.95591146,283.2157,4766.241,15.819273,637869.7
20.899302,75.06688,0.08,101.0,0.9662273,0.25769138,436.7808,9128.414,19.227358,342687.44
15.385032,288.44284,0.1,51.0,-0.94863975,0.31635842,236.6992,3641.6248,13.846528,173040.0
19.615013,121.79468,0.1,51.0,0.8499416,-0.52687687,384.74875,7546.8516,17.653511,173039.6
7.0148005,85.42568,0.1,51.0,0.9968147,0.079752125,49.207428,345.1803,6.3133206,56699.39
18.63641,211.73642,0.06,145.0,-0.52601236,-0.8504769,347.31577,6472.7188,17.518225,491973.72
18.291822,0.86677563,0.06,101.0,0.015127512,0.99988556,334.59076,6120.275,17.194313,342685.22
9.681064,153.28859,0.06,145.0,0.4494969,-0.8932819,93.72299,907.33826,9.1002,413277.4
15.437983,339.57928,0.06,77.0,-0.3489109,0.9371559,238.3313,3679.3545,14.5117035,261256.19
14.850867,189.83325,0.1,87.0,-0.17078136,-0.98530895,220.54826,3275.333,13.365781,295185.56
13.320097,58.030098,0.1,101.0,0.8483263,0.5294737,177.42499,2363.3179,11.988088,342685.34
19.473219,37.010803,0.06,87.0,0.6019656,0.798522,379.20627,7384.366,18.304827,295184.75
11.987014,71.20251,0.08,145.0,0.9466634,0.32222426,143.6885,1722.396,11.028052,491973.4
12.804731,257.89957,0.08,87.0,-0.97778165,-0.20962596,163.96115,2099.4785,11.780353,295184.6
11.427731,6.8395877,0.1,51.0,0.11909001,0.99288344,130.59303,1492.382,10.284958,173039.05
14.204708,182.0592,0.1,145.0,-0.035932153,-0.99935424,201.77373,2866.137,12.784237,491974.1
18.834341,190.62299,0.1,147.0,-0.18434566,-0.98286146,354.7324,6681.151,16.950907,498759.78
7.7783318,324.02502,0.1,101.0,-0.58743185,0.80927366,60.502445,470.6081,7.000499,142803.53
4.304185,292.41443,0.08,145.0,-0.92445004,0.3813032,18.526009,79.739365,3.95985,35791.125
13.997912,340.02032,0.1,147.0,-0.3416868,0.9398139,195.94156,2742.7727,12.598121,498759.7
8.441461,3.4767337,0.1,87.0,0.06064322,0.9981595,71.258255,601.52374,7.5973144,176121.98
19.012726,38.456738,0.1,145.0,0.6219235,0.78307796,361.48373,6872.7915,17.111454,491974.22
23.612179,168.65657,0.1,77.0,0.19668938,-0.9804658,557.535,13164.616,21.250961,261255.08
17.160389,82.38411,0.08,51.0,0.9911788,0.13253129,294.47894,5053.3735,15.787558,173039.02
16.59323,128.19989,0.06,145.0,0.7858581,-0.6184069,275.33527,4568.701,15.597635,491973.7
11.745271,162.00433,0.1,145.0,0.30894506,-0.9510799,137.95139,1620.2764,10.570744,491973.44
15.144703,24.681486,0.06,188.0,0.41757348,0.9086431,229.36203,3473.6196,14.236021,637871.75
15.419228,178.34775,0.08,51.0,0.028833244,-0.99958426,237.75258,3665.9612,14.185689,173040.03
16.986599,72.27828,0.08,101.0,0.9525462,0.30439416,288.54456,4901.3906,15.627671,342685.06
9.568993,208.91882,0.1,101.0,-0.48356998,-0.8753057,91.56562,876.19073,8.612093,263702.56
8.993389,63.90646,0.1,147.0,0.8980772,0.43983793,80.88105,727.3947,8.09405,342584.9
9.453554,42.624695,0.1,101.0,0.67719316,0.7358053,89.36969,844.86115,8.508199,251896.25
19.126606,22.427977,0.06,188.0,0.38152176,0.92435986,365.82706,6997.03,17.97901,637869.9
12.069226,8.461463,0.06,101.0,0.14714417,0.98911506,145.66623,1758.0786,11.345073,342359.5
14.92208,135.14476,0.08,51.0,0.705318,-0.70889103,222.66847,3322.6768,13.728313,173039.88
18.415857,207.5083,0.1,87.0,-0.4618771,-0.88694394,339.1438,6245.624,16.574272,295184.28
16.831064,66.05144,0.1,147.0,0.9139102,0.40591633,283.28473,4767.9834,15.147958,498759.5
13.779299,43.149986,0.06,51.0,0.68391055,0.7295659,189.86908,2616.2627,12.95254,173039.1
19.490654,243.36588,0.1,145.0,-0.8938874,-0.44829157,379.8856,7404.2188,17.541588,491975.22
3.7406096,320.38937,0.08,101.0,-0.63756686,0.77039504,13.992161,52.33921,3.441361,11350.736
18.182669,19.970623,0.1,87.0,0.34153828,0.93986785,330.60944,6011.362,16.3644,295184.28
4.6509356,199.53584,0.1,101.0,-0.33439648,-0.94243246,21.631203,100.60533,4.185842,28918.17
14.217542,320.31732,0.08,51.0,-0.6385352,0.76959264,202.13849,2873.9124,13.080138,173039.14
9.943549,187.99458,0.08,77.0,-0.13907948,-0.9902812,98.87417,983.16016,9.148066,250636.45
16.144306,322.25256,0.06,145.0,-0.6121819,0.79071695,260.6386,4207.8296,15.175648,491975.2
6.5628505,211.01741,0.1,51.0,-0.51529855,-0.8570108,43.071007,282.66858,5.906565,46506.168
9.8834715,85.54013,0.08,101.0,0.996972,0.07776082,97.68301,965.4472,9.092793,285003.78
17.450274,140.24062,0.1,188.0,0.63956493,-0.7687371,304.51205,5313.8184,15.705246,637869.3
24.836828,11.381453,0.08,145.0,0.19734,0.9803351,616.86804,15321.046,22.849882,491972.53
20.00914,268.88516,0.06,87.0,-0.9998107,-0.01945636,400.3657,8010.973,18.808592,295185.53
12.618835,321.40982,0.06,101.0,-0.6237456,0.7816274,159.235,2009.3604,11.861706,342685.4
2.0482187,45.611763,0.06,101.0,0.7146163,0.69951665,4.1952,8.592687,1.9253256,0.0
18.85287,108.937584,0.1,87.0,0.94587266,-0.32453793,355.43076,6700.89,16.967585,295184.4
18.212215,215.226,0.1,87.0,-0.576803,-0.81688327,331.68478,6040.715,16.390993,295184.28
11.216676,112.08637,0.06,101.0,0.9266181,-0.3760039,125.81381,1411.2128,10.543675,336204.16
16.832495,33.558773,0.08,101.0,0.5527921,0.8333192,283.3329,4769.199,15.485895,342685.1
7.0711946,10.691974,0.1,101.0,0.18552896,0.9826388,50.001793,353.57242,6.364075,107755.8
18.077969,204.83794,0.06,87.0,-0.42005304,-0.90749955,326.81296,5908.1143,16.99329,295184.25
7.7445745,7.5710006,0.1,87.0,0.13175468,0.99128234,59.978436,464.50745,6.970117,137458.72
16.452991,277.58752,0.1,101.0,-0.9912443,0.13204056,270.70093,4453.84,14.807693,342685.38
17.205002,29.73031,0.1,87.0,0.49591812,0.8683693,296.0121,5092.8887,15.484502,295184.16
23.060678,348.79843,0.1,77.0,-0.19426121,0.9809498,531.7949,12263.551,20.75461,261254.95
17.373507,309.08676,0.06,87.0,-0.7761921,0.6304965,301.8387,5243.997,16.331097,295184.22
13.420199,25.999413,0.1,101.0,0.43836194,0.8987985,180.10175,2417.0015,12.078179,342685.34
5.0863414,91.35748,0.06,101.0,0.9997193,-0.02369033,25.870869,131.58807,4.781161,36271.63
12.471652,82.98647,0.1,51.0,0.99251735,0.12210367,155.5421,1939.867,11.224486,173039.12
11.786487,28.57189,0.1,51.0,0.47826105,0.8782177,138.92126,1637.3937,10.607838,173038.92
17.54581,347.84464,0.1,101.0,-0.2105633,0.97758025,307.85547,5401.5737,15.791229,342685.16
4.607737,49.658478,0.1,145.0,0.7621994,0.6473423,21.231241,97.82797,4.146963,46343.45
18.57304,143.82133,0.06,51.0,0.59030515,-0.80718017,344.95782,6406.9155,17.458658,173039.05
4.8799405,173.59647,0.08,145.0,0.11153023,-0.99376106,23.81382,116.21002,4.4895453,56101.047
18.37653,301.51196,0.08,87.0,-0.8525311,0.5226766,337.69684,6205.6963,16.906406,295184.28
6.7260537,279.9496,0.08,77.0,-0.98496014,0.17278157,45.2398,304.2853,6.187969,73417.016
14.345943,297.45477,0.06,101.0,-0.88737506,0.4610483,205.80609,2952.4827,13.485187,342685.34
17.530619,329.79327,0.08,145.0,-0.5031214,0.86421573,307.3226,5387.555,16.12817,491973.62
9.317932,1.9676633,0.08,188.0,0.034335453,0.9994104,86.82386,809.0188,8.572497,420632.25
7.212162,265.37726,0.1,87.0,-0.99674696,-0.080594555,52.01528,375.14264,6.490946,110043.4
9.010363,107.208595,0.1,101.0,0.955234,-0.29585135,81.18664,731.521,8.109326,218576.19
4.761938,46.05953,0.06,51.0,0.7200611,0.6939106,22.676054,107.981964,4.476222,16290.706
8.567376,289.75076,0.08,77.0,-0.9411715,0.33792925,73.39993,628.84485,7.881986,162005.94
20.076149,139.09137,0.1,51.0,0.65485466,-0.7557548,403.05176,8091.727,18.068535,173039.84
17.773235,198.44923,0.06,77.0,-0.31646428,-0.9486044,315.8879,5614.35,16.70684,261255.02
6.646213,40.865967,0.08,77.0,0.65429175,0.7562423,44.17215,293.5775,6.1145163,69331.66
9.0596895,290.4192,0.08,145.0,-0.9371652,0.34888595,82.07797,743.60095,8.334914,364996.1
14.027259,0.6410239,0.1,188.0,0.011187743,0.9999374,196.76399,2760.0593,12.624533,637869.56
17.499535,140.41534,0.06,147.0,0.63721764,-0.77068394,306.2337,5358.9473,16.449562,498759.5
17.774076,84.801765,0.06,147.0,0.9958872,0.09060189,315.9178,5615.147,16.707632,498759.5
15.813625,302.46567,0.1,147.0,-0.8437132,0.5367941,250.07074,3954.5251,14.232263,498761.03
18.110275,33.740185,0.1,147.0,0.5554278,0.8315648,327.98206,5939.8457,16.299248,498759.6
6.118005,246.91049,0.06,101.0,-0.9198933,-0.39216867,37.42998,228.99681,5.7509246,65734.695
6.487593,281.51736,0.1,51.0,-0.97986424,0.1996649,42.088863,273.05542,5.838834,44740.258
14.190576,88.59466,0.1,87.0,0.99969923,0.024525387,201.37244,2857.5908,12.771518,295184.47
12.732433,39.676636,0.06,87.0,0.638454,0.76966,162.11485,2064.1167,11.968488,295184.4
16.937445,50.75061,0.06,147.0,0.7743994,0.6326971,286.87704,4858.964,15.921198,498759.4
5.2970734,347.6371,0.06,87.0,-0.21410313,0.97681105,28.058987,148.63051,4.979249,42818.76
11.072334,87.080315,0.06,145.0,0.99870193,0.050936073,122.59659,1357.4304,10.407994,491974.16
8.879191,342.0554,0.08,77.0,-0.30809745,0.9513548,78.84004,700.0358,8.168856,183238.88
13.636271,1.5788263,0.1,77.0,0.02755223,0.9996204,185.9479,2535.636,12.272644,261255.08
8.2899275,152.56828,0.06,101.0,0.46069118,-0.8875605,68.7229,569.7078,7.792532,167886.94
5.5122623,318.29062,0.1,51.0,-0.6653526,0.7465293,30.385036,167.4903,4.961036,27333.305
7.696635,24.04566,0.1,101.0,0.40746453,0.91322106,59.238186,455.9347,6.9269714,139157.05
12.600889,108.492966,0.06,147.0,0.9483626,-0.31718823,158.78241,2000.7996,11.844836,498760.1
10.485637,197.62674,0.1,188.0,-0.3028147,-0.9530494,109.94858,1152.8809,9.437073,583222.5
19.03419,131.81502,0.06,51.0,0.74530125,-0.66672784,362.30035,6896.0938,17.892138,173039.17
17.03733,127.49786,0.06,101.0,0.793376,-0.60873187,290.27063,4945.437,16.01509,342685.16
10.340751,34.54233,0.08,51.0,0.567015,0.82370746,106.93112,1105.748,9.513491,168126.98
8.892058,8.549135,0.06,87.0,0.1486575,0.98888874,79.0687,703.0835,8.358535,208493.47
17.83304,351.1381,0.06,101.0,-0.15405352,0.9880625,318.01733,5671.216,16.763058,342685.16
17.698727,198.69801,0.06,101.0,-0.32058015,-0.9472214,313.24493,5544.036,16.636803,342685.16
7.904987,163.677,0.08,188.0,0.28105193,-0.95969254,62.48882,493.97327,7.272588,250705.11
11.642665,66.46302,0.08,51.0,0.9168025,0.39934087,135.55165,1578.1824,10.711252,173039.05
9.586917,107.321945,0.06,77.0,0.9546468,-0.29774055,91.90897,881.1237,9.011702,221398.27
6.5559473,185.28229,0.1,145.0,-0.092062764,-0.9957532,42.980446,281.77753,5.9003525,138737.84
17.58706,312.15277,0.1,147.0,-0.74135804,0.67110974,309.30472,5439.7607,15.828355,498759.53
11.311591,301.79575,0.08,147.0,-0.84993184,0.52689266,127.952095,1447.3418,10.406664,498759.56
13.088867,341.43527,0.1,101.0,-0.3183758,0.9479646,171.31845,2242.3643,11.779981,342685.34
19.718729,342.59286,0.06,145.0,-0.29915962,0.95420307,388.82828,7667.199,18.535604,491975.8
14.280744,56.215923,0.06,77.0,0.831139,0.55606467,203.93964,2912.4097,13.423899,261255.23
5.412098,262.87842,0.06,188.0,-0.9922853,-0.123975255,29.290804,158.5247,5.087372,78616.34
12.977135,60.05729,0.1,87.0,0.86652493,0.49913383,168.40602,2185.4277,11.679421,295184.5
4.2015,68.52521,0.1,147.0,0.9305787,0.36609185,17.652601,74.167404,3.78135,28061.047
14.145328,109.40713,0.1,147.0,0.94318134,-0.33227846,200.09029,2830.3428,12.730795,498759.88
8.055924,266.28568,0.08,51.0,-0.9978995,-0.0647818,64.89792,522.81274,7.4114504,84418.25
15.602847,275.86288,0.08,87.0,-0.9947692,0.10214816,243.44884,3798.4949,14.354619,295185.25
8.313886,296.8545,0.08,87.0,-0.8921566,0.45172626,69.1207,574.66156,7.6487746,163290.8
4.7198133,301.12558,0.06,188.0,-0.85603637,0.51691556,22.276638,105.14157,4.4366245,47476.49
20.32269,89.11264,0.1,101.0,0.9998801,0.0154867275,413.0117,8393.508,18.29042,342687.2
14.530711,185.01338,0.06,147.0,-0.08738841,-0.99617434,211.14157,3068.037,13.658869,498760.56
4.491623,259.8404,0.06,77.0,-0.9843202,-0.17639084,20.174677,90.61704,4.2221255,20006.43
12.606344,189.09793,0.1,77.0,-0.1581224,-0.98741955,158.91992,2003.3992,11.34571,261255.33
5.5006843,293.55124,0.08,101.0,-0.9167031,0.39956903,30.257526,166.4371,5.0606294,47793.91
2.3536475,117.72662,0.08,77.0,0.88517755,-0.4652534,5.5396566,13.038399,2.1653557,0.0
10.199155,35.07213,0.1,101.0,0.5746072,0.81842935,104.02276,1060.9442,9.179239,307223.6
17.587652,357.1604,0.08,145.0,-0.049540076,0.99877214,309.3255,5440.3096,16.18064,491973.66
15.959003,147.70792,0.08,147.0,0.53423554,-0.84533566,254.68979,4064.5952,14.682283,498760.44
17.607475,164.38258,0.1,145.0,0.26921257,-0.96308076,310.0232,5458.7256,15.846727,491973.66
9.149733,141.16342,0.06,77.0,0.62710124,-0.77893776,83.717606,765.9937,8.600749,201763.77
23.17134,109.7268,0.1,147.0,0.9413128,-0.3375356,536.911,12440.949,20.854206,498759.5
5.414521,13.945409,0.1,147.0,0.2409973,0.9705258,29.31704,158.73773,4.8730693,77869.23
18.134832,343.2167,0.08,101.0,-0.28875268,0.9574037,328.87213,5964.041,16.684046,342685.2
19.401432,276.61102,0.06,101.0,-0.9933506,0.115128264,376.41556,7303.001,18.237347,342685.84
7.639069,333.56772,0.1,101.0,-0.44513977,0.8954611,58.355377,445.78076,6.875162,136099.27
19.119507,324.0725,0.08,77.0,-0.58676094,0.8097602,365.55554,6989.2417,17.589947,261255.42
4.3415947,139.24622,0.08,188.0,0.6528098,-0.75752187,18.849445,81.83665,3.9942672,37754.78
7.6426973,19.56943,0.08,77.0,0.33494887,0.9422363,58.410824,446.41623,7.0312815,117358.95
11.882162,333.84546,0.1,51.0,-0.4407938,0.8976084,141.18578,1677.5923,10.693946,173038.94
13.065555,337.42487,0.1,188.0,-0.38389462,0.9233769,170.70872,2230.404,11.758999,637869.9
18.370798,217.98776,0.08,77.0,-0.6154932,-0.7881422,337.48624,6199.891,16.901134,261255.05
12.366335,18.43615,0.1,147.0,0.31624764,0.94867665,152.92624,1891.1371,11.129702,498759.84
18.881489,104.898056,0.06,145.0,0.9663848,-0.25710002,356.51062,6731.451,17.7486,491974.06
5.3078723,252.78432,0.08,145.0,-0.9551974,-0.29596952,28.173508,149.54138,4.8832426,72967.98
15.273101,267.48907,0.08,51.0,-0.9990399,-0.043809887,233.26761,3562.7197,14.051252,173040.1
18.519724,337.59015,0.06,77.0,-0.38122934,0.9244805,342.98016,6351.898,17.40854,261255.05
6.3339605,64.90578,0.1,145.0,0.9056116,0.42410812,40.119057,254.11252,5.7005644,125618.98
5.912542,147.79617,0.08,51.0,0.5329328,-0.84615755,34.958153,206.69153,5.4395385,33992.24
7.5526934,11.604312,0.08,87.0,0.20115164,0.97956014,57.04318,430.82962,6.9484777,128313.88
14.516035,351.64984,0.08,188.0,-0.14522241,0.989399,210.71527,3058.7502,13.354753,637869.9
17.979206,85.89466,0.1,101.0,0.99743414,0.07159039,323.25186,5811.8115,16.181286,342685.16
12.579509,250.21869,0.06,51.0,-0.9409912,-0.338431,158.24403,1990.6323,11.8247385,173039.23
16.940401,334.1805,0.08,77.0,-0.4355373,0.9001707,286.9772,4861.509,15.585169,261254.94
6.366352,237.85115,0.08,145.0,-0.84666854,-0.53212065,40.530437,258.03104,5.8570437,126366.74
13.980079,209.29575,0.1,145.0,-0.4893177,-0.8721056,195.4426,2732.303,12.58207,491973.8
19.538446,3.6121829,0.1,188.0,0.06300273,0.9980134,381.7509,7458.8193,17.584602,637870.94
7.9186177,354.36926,0.06,145.0,-0.09811679,0.9951749,62.704506,496.53302,7.4435005,241991.19
15.187348,192.18147,0.1,51.0,-0.21100873,-0.97748417,230.65555,3503.0461,13.668613,173040.08
